"id";"scope";"strategy";"identity";"attempt";"success";"failure_reason";"user_id";"user_type";"context";"ip";"user_agent";"referrer";"city";"region";"country";"latitude";"longitude";"created_at";"warnlisted_ip_id";"token";"origin";"session_id"
192287;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-04 18:10:12.859;;;;
192288;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-04 18:10:12.881;;;;
192295;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://localhost:3000/;;;;;;2023-09-04 18:16:47.732;;;;
192296;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://localhost:3000/;;;;;;2023-09-04 18:16:47.756;;;;
192364;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36";http://localhost:3000/;;;;;;2023-09-04 19:18:39.641;;;;
192365;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36";http://localhost:3000/;;;;;;2023-09-04 19:18:39.670;;;;
192366;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://localhost:3000/;;;;;;2023-09-04 19:19:06.141;;;;
192367;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://localhost:3000/;;;;;;2023-09-04 19:19:06.163;;;;
192368;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36";http://localhost:3000/;;;;;;2023-09-04 19:19:51.244;;;;
192369;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36";http://localhost:3000/;;;;;;2023-09-04 19:19:51.264;;;;
192372;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://localhost:3000/;;;;;;2023-09-04 19:22:02.803;;;;
192373;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://localhost:3000/;;;;;;2023-09-04 19:22:02.854;;;;
192374;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://localhost:3000/;;;;;;2023-09-04 19:23:28.099;;;;
192375;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://localhost:3000/;;;;;;2023-09-04 19:23:28.128;;;;
192376;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://localhost:3000/;;;;;;2023-09-04 19:23:58.066;;;;
192377;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://localhost:3000/;;;;;;2023-09-04 19:23:58.097;;;;
192390;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://cashway-banking.cashway.io/;;;;;;2023-09-04 19:43:09.157;;;;
192391;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://cashway-banking.cashway.io/;;;;;;2023-09-04 19:43:09.182;;;;
192395;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://cashway-banking.cashway.io/;;;;;;2023-09-04 19:47:43.789;;;;
192396;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://cashway-banking.cashway.io/;;;;;;2023-09-04 19:47:43.810;;;;
192399;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://cashway-banking.cashway.io/;;;;;;2023-09-04 19:52:24.646;;;;
192400;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://cashway-banking.cashway.io/;;;;;;2023-09-04 19:52:24.672;;;;
192403;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://cashway-banking.cashway.io/;;;;;;2023-09-04 20:05:59.287;;;;
192404;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://cashway-banking.cashway.io/;;;;;;2023-09-04 20:05:59.315;;;;
192407;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://cashway-banking.cashway.io/;;;;;;2023-09-04 20:09:05.922;;;;
192408;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"127.0.0.1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://cashway-banking.cashway.io/;;;;;;2023-09-04 20:09:05.943;;;;
192589;user;database_authenticatable;"27_1";0;true;;209;User;devise/sessions#create;"161.22.58.220";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36";https://cashway-ib-992323444.sa-east-1.elb.amazonaws.com/users/sign_in;;;;;;2023-09-05 01:12:29.373;;;;
192590;user;database_authenticatable;"27_1";0;true;;209;User;devise/sessions#create;"161.22.58.220";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36";https://cashway-banking-api.cashway.io/users/sign_in;;;;;;2023-09-05 01:13:24.037;;;;
192735;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"179.242.240.56";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 13:45:47.254;;;;
192736;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"179.242.240.56";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 13:45:47.278;;;;
192739;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://cashway-ib.s3-website-us-east-1.amazonaws.com/;;;;;;2023-09-05 13:46:14.013;;;;
192740;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";http://cashway-ib.s3-website-us-east-1.amazonaws.com/;;;;;;2023-09-05 13:46:14.044;;;;
192741;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"179.242.240.56";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 13:46:47.261;;;;
192742;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"179.242.240.56";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 13:46:47.280;;;;
192780;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://d3lb03g1ctpmus.cloudfront.net/;;;;;;2023-09-05 14:15:34.955;;;;
192781;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://d3lb03g1ctpmus.cloudfront.net/;;;;;;2023-09-05 14:15:34.984;;;;
192782;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://d3lb03g1ctpmus.cloudfront.net/;;;;;;2023-09-05 14:16:02.069;;;;
192783;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://d3lb03g1ctpmus.cloudfront.net/;;;;;;2023-09-05 14:16:02.109;;;;
192784;user;database_authenticatable;"27_1";0;true;;209;User;devise/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking-api.cashway.io/users/sign_in;;;;;;2023-09-05 14:16:31.507;;;;
192791;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0";https://ib.cashway.io/;;;;;;2023-09-05 14:18:22.468;;;;
192792;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0";https://ib.cashway.io/;;;;;;2023-09-05 14:18:22.489;;;;
192793;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:19:50.083;;;;
192794;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:19:50.116;;;;
192803;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:25:37.651;;;;
192804;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:25:37.676;;;;
192805;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://d3lb03g1ctpmus.cloudfront.net/;;;;;;2023-09-05 14:25:40.770;;;;
192806;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://d3lb03g1ctpmus.cloudfront.net/;;;;;;2023-09-05 14:25:40.797;;;;
192807;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:33:43.817;;;;
192808;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:33:43.845;;;;
192809;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:33:50.205;;;;
192810;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:33:50.232;;;;
192811;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:34:55.445;;;;
192812;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:34:55.482;;;;
192813;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:35:55.032;;;;
192814;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:35:55.082;;;;
192815;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:36:50.042;;;;
192816;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:36:50.076;;;;
192817;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:38:43.710;;;;
192818;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 14:38:43.736;;;;
192831;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.173.172.142";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 15:10:46.345;;;;
192832;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.173.172.142";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 15:10:46.450;;;;
192835;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0";https://cashway-banking.cashway.io/;;;;;;2023-09-05 15:16:50.297;;;;
192836;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0";https://cashway-banking.cashway.io/;;;;;;2023-09-05 15:16:50.325;;;;
192837;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 15:18:32.686;;;;
192838;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 15:18:32.713;;;;
192883;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 16:29:34.769;;;;
192884;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36";https://cashway-banking.cashway.io/;;;;;;2023-09-05 16:29:35.070;;;;
192897;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"179.242.240.56";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 16:51:22.518;;;;
192898;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"179.242.240.56";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 16:51:22.613;;;;
192907;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0";https://ib.cashway.io/;;;;;;2023-09-05 17:24:43.226;;;;
192908;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0";https://ib.cashway.io/;;;;;;2023-09-05 17:24:43.326;;;;
192909;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0";https://ib.cashway.io/;;;;;;2023-09-05 17:25:29.487;;;;
192910;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0";https://ib.cashway.io/;;;;;;2023-09-05 17:25:29.506;;;;
192915;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0";https://ib.cashway.io/;;;;;;2023-09-05 17:28:03.460;;;;
192916;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0";https://ib.cashway.io/;;;;;;2023-09-05 17:28:03.478;;;;
192925;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.9.19.254";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 17:42:34.745;;;;
192926;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.9.19.254";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 17:42:34.896;;;;
192941;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.9.19.254";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 18:03:26.626;;;;
192942;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.9.19.254";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 18:03:26.767;;;;
193112;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"186.222.36.213";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 22:12:18.558;;;;
193113;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"186.222.36.213";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 22:12:18.584;;;;
193116;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"186.222.36.213";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 22:14:43.326;;;;
193117;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"186.222.36.213";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 22:14:43.375;;;;
193120;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"186.222.36.213";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 22:16:56.389;;;;
193121;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"186.222.36.213";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 22:16:56.427;;;;
193132;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"186.222.36.213";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 22:20:03.735;;;;
193133;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"186.222.36.213";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-05 22:20:03.762;;;;
193140;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"161.22.58.220";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36";https://cwbank.ib-front.cashway.io/;;;;;;2023-09-05 23:19:20.317;;;;
193141;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"161.22.58.220";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36";https://cwbank.ib-front.cashway.io/;;;;;;2023-09-05 23:19:20.359;;;;
193903;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"179.179.180.126";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-07 15:28:37.313;;;;
193904;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"179.179.180.126";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-07 15:28:37.340;;;;
196179;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-13 14:47:50.345;;;;
196180;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-13 14:47:50.366;;;;
196205;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-13 15:03:53.026;;;;
196206;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-13 15:03:53.055;;;;
209946;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-20 20:25:16.798;;;;
209947;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-09-20 20:25:16.828;;;;
